YEAR,DOY,T2M,QV2M,PRECTOTCORR,WS2M,PS,RH2M,T2MDEW
2004,223,22.82,15.07,0.01,4.15,91.68,80.84,19.03
2004,224,22.02,15.03,0.23,4.57,91.6,83.86,18.98
2004,225,22.7,15.27,0.33,4.97,91.61,82.2,19.24
2004,226,21.87,15.08,5.62,5.18,91.65,84.89,19.05
2004,227,21.74,14.68,1.03,4.71,91.65,83.52,18.6
2004,228,22.8,15.36,5.78,4.81,91.57,82.18,19.31
2004,229,22.39,15.25,6.27,4.47,91.55,83.38,19.21
2004,230,21.78,14.89,2.92,3.95,91.68,84.53,18.85
2004,231,22.57,15.02,2.38,4.03,91.74,81.71,18.99
2004,232,22.15,14.84,1.27,4.72,91.62,82.45,18.79
2004,233,21.45,14.2,7.17,5.27,91.49,82.35,18.06
2004,234,22.27,14.84,0.14,4.94,91.46,82.11,18.75
2004,235,23.0,15.29,0.09,4.73,91.55,80.91,19.24
2004,236,23.01,15.32,0.29,4.09,91.66,81.17,19.3
2004,237,22.65,15.28,0.18,3.68,91.71,82.48,19.25
2004,238,23.18,15.13,0.01,3.72,91.68,79.55,19.09
2004,239,23.04,15.39,2.92,3.75,91.6,81.26,19.35
2004,240,22.97,15.17,0.64,4.03,91.51,80.51,19.11
2004,241,23.0,14.75,0.7,3.92,91.53,78.61,18.66
2004,242,22.85,14.94,0.13,3.71,91.56,79.94,18.88
2004,243,23.42,14.88,0.14,3.5,91.55,77.56,18.81
2004,244,23.22,14.53,0.28,3.61,91.56,76.91,18.43
2004,245,23.09,14.18,0.03,3.29,91.46,75.81,18.03
2004,246,23.75,14.88,1.25,1.8,91.52,75.77,18.8
2004,247,22.48,15.93,32.03,1.93,91.62,86.13,19.9
2004,248,21.54,15.63,9.27,2.68,91.5,89.06,19.6
2004,249,21.75,15.32,28.64,3.1,91.37,86.57,19.24
2004,250,21.12,15.17,15.86,2.44,91.4,88.74,19.09
2004,251,22.28,15.14,0.34,2.32,91.52,83.42,19.06
2004,252,22.0,15.12,13.85,2.9,91.61,84.65,19.08
2004,253,21.78,15.25,4.12,3.87,91.58,86.18,19.21
2004,254,21.05,14.6,4.99,3.85,91.63,86.1,18.48
2004,255,21.98,15.12,6.4,3.64,91.6,84.69,19.07
2004,256,21.49,14.63,1.19,2.83,91.64,84.31,18.53
2004,257,21.7,15.33,0.29,1.99,91.75,86.84,19.33
2004,258,22.87,16.31,53.29,0.73,91.69,86.26,20.28
2004,259,21.46,15.82,9.2,1.95,91.61,90.5,19.8
2004,260,22.56,15.58,0.03,2.09,91.68,84.27,19.57
2004,261,23.72,16.39,0.44,1.49,91.66,82.67,20.37
2004,262,22.3,16.4,1.24,1.89,91.56,89.09,20.37
2004,263,22.92,16.45,4.4,2.05,91.51,86.57,20.41
2004,264,22.64,16.21,2.02,2.05,91.57,86.73,20.19
2004,265,22.91,16.2,1.07,1.89,91.56,85.59,20.17
2004,266,22.72,16.13,0.47,1.95,91.55,85.62,20.1
2004,267,23.13,16.11,7.62,1.15,91.55,83.77,20.07
2004,268,22.5,16.79,10.31,1.77,91.5,90.18,20.73
2004,269,22.36,16.57,5.25,2.36,91.54,89.94,20.53
2004,270,22.51,15.55,3.86,2.39,91.65,84.85,19.53
2004,271,22.46,15.76,3.8,2.08,91.67,85.87,19.75
2004,272,21.56,14.73,3.7,2.41,91.56,84.78,18.64
2004,273,21.31,14.98,0.86,3.08,91.65,87.24,18.93
2004,274,23.2,14.76,5.14,0.77,91.83,77.58,18.72
2004,275,22.62,15.54,2.49,1.67,91.87,83.55,19.56
2004,276,21.66,15.38,10.26,1.53,91.68,87.32,19.36
2004,277,21.41,15.64,10.5,2.46,91.59,89.94,19.61
2004,278,21.89,15.95,8.77,3.4,91.57,89.07,19.91
2004,279,22.22,15.57,0.55,3.3,91.56,85.92,19.52
2004,280,22.14,14.22,0.01,2.76,91.65,80.04,18.11
2004,281,21.53,12.76,0.0,2.03,91.7,75.39,16.42
2004,282,21.82,12.3,0.0,1.67,91.74,71.85,15.84
2004,283,23.35,13.75,0.0,0.89,91.83,72.22,17.6
2004,284,23.27,15.12,0.3,1.29,91.89,78.91,19.1
2004,285,22.92,15.52,0.63,1.26,91.87,82.24,19.54
2004,286,22.5,15.68,1.1,0.53,91.86,85.11,19.7
2004,287,23.3,15.86,0.87,0.57,91.85,82.11,19.88
2004,288,22.4,16.52,16.68,1.46,91.89,89.69,20.54
2004,289,23.05,16.65,24.65,1.16,91.83,87.24,20.65
2004,290,22.87,16.34,4.32,1.94,91.83,86.68,20.36
2004,291,21.86,15.7,5.86,2.02,91.85,88.32,19.72
2004,292,21.53,15.0,2.5,2.33,91.82,86.17,18.94
2004,293,21.71,14.92,10.39,1.84,91.82,85.1,18.9
2004,294,22.23,15.9,5.37,2.55,91.72,87.53,19.9
2004,295,22.19,15.51,0.93,2.67,91.79,86.01,19.51
2004,296,21.79,15.13,1.54,2.87,91.88,86.07,19.13
2004,297,22.02,15.46,1.88,2.74,91.87,86.56,19.46
2004,298,21.56,14.84,0.72,3.06,91.9,85.67,18.83
2004,299,21.44,14.86,1.04,2.86,91.95,86.25,18.83
2004,300,21.77,15.07,1.15,2.91,91.94,85.97,19.09
2004,301,21.51,14.94,1.88,2.82,91.93,86.45,18.95
2004,302,21.61,15.24,1.75,2.5,91.82,87.32,19.22
2004,303,21.04,15.17,3.16,2.82,91.82,89.55,19.17
2004,304,21.23,15.18,6.18,3.04,91.77,88.68,19.16
2004,305,20.89,14.91,4.5,3.08,91.82,88.86,18.89
2004,306,20.55,14.03,0.58,2.35,91.9,86.08,17.94
2004,307,21.54,15.05,0.55,2.71,91.91,86.73,19.05
2004,308,21.22,14.02,0.06,2.87,91.92,83.08,17.92
2004,309,20.74,13.33,0.1,2.36,91.88,81.69,17.12
2004,310,19.05,12.66,3.23,2.52,91.82,85.3,16.29
2004,311,19.73,14.61,4.63,2.5,91.72,92.58,18.48
2004,312,20.95,15.33,4.94,2.81,91.71,90.8,19.32
2004,313,21.01,15.03,1.22,3.17,91.77,88.96,19.02
2004,314,20.95,14.71,0.55,2.53,91.8,87.74,18.66
2004,315,21.98,15.72,0.39,2.53,91.79,87.84,19.71
2004,316,21.45,15.37,0.6,2.19,91.87,88.8,19.38
2004,317,21.42,15.07,3.59,2.85,92.0,87.6,19.09
2004,318,20.99,14.08,0.23,2.59,92.05,84.69,18.03
2004,319,20.58,13.99,0.38,2.68,92.02,86.02,17.92
2004,320,20.06,13.57,0.09,2.3,91.99,85.97,17.44
2004,321,20.65,13.25,0.0,1.97,91.96,81.87,17.05
2004,322,20.72,14.38,0.0,2.05,91.99,86.51,18.35
2004,323,20.37,13.2,0.0,2.11,91.99,82.3,16.99
2004,324,18.28,10.51,0.0,2.1,91.95,77.01,13.44
2004,325,18.32,10.44,0.0,1.8,91.98,75.88,13.26
2004,326,19.0,11.5,0.0,2.33,91.99,79.42,14.82
2004,327,19.3,11.81,0.0,2.32,91.93,80.24,15.24
2004,328,19.78,12.51,0.0,2.14,91.89,81.62,16.14
2004,329,19.24,11.29,0.08,2.22,91.87,77.86,14.5
2004,330,18.88,11.79,0.31,2.71,91.96,81.64,15.23
2004,331,20.45,14.2,5.96,3.03,91.97,87.4,18.11
2004,332,20.59,13.83,0.94,3.41,92.03,85.17,17.75
2004,333,19.62,12.39,0.0,3.15,92.16,81.7,16.04
2004,334,18.03,10.46,0.0,2.6,92.07,77.86,13.4
2004,335,17.82,9.4,0.0,1.85,91.96,72.52,11.69
2004,336,17.82,9.68,0.0,1.5,91.93,73.72,12.17
2004,337,19.38,12.15,0.2,2.28,92.11,81.47,15.66
2004,338,19.78,12.12,0.43,2.33,92.17,79.87,15.7
2004,339,18.52,10.54,0.0,2.35,92.07,76.49,13.51
2004,340,17.78,9.4,0.0,2.15,92.03,73.04,11.74
2004,341,17.15,8.89,0.0,2.06,92.11,71.24,10.88
2004,342,17.09,9.35,0.0,2.34,92.17,74.33,11.65
2004,343,19.41,12.15,0.08,2.73,92.08,81.48,15.67
2004,344,20.06,11.92,0.03,2.35,92.0,77.72,15.38
2004,345,18.91,10.52,0.0,2.51,92.0,75.37,13.43
2004,346,18.85,10.61,0.0,2.8,92.05,75.49,13.59
2004,347,19.34,11.33,0.02,3.32,92.1,77.47,14.62
2004,348,19.6,11.32,0.09,3.01,92.07,76.55,14.61
2004,349,20.69,12.93,0.12,2.92,91.86,80.21,16.66
2004,350,18.89,9.88,0.0,2.77,91.82,71.88,12.33
2004,351,18.47,9.72,0.0,2.59,91.94,72.72,12.22
2004,352,18.36,9.27,0.0,2.6,92.05,70.35,11.38
2004,353,18.24,8.71,0.0,2.12,91.98,68.08,10.43
2004,354,18.68,8.58,0.0,1.47,91.82,65.68,10.1
2004,355,18.6,8.86,0.0,1.14,91.72,66.56,10.72
2004,356,18.12,8.51,0.0,1.62,91.71,67.28,10.1
2004,357,19.11,8.73,0.0,1.42,91.74,65.42,10.32
2004,358,18.87,8.36,0.0,1.99,91.76,64.66,9.57
2004,359,19.66,10.58,0.0,2.46,91.9,72.36,13.39
2004,360,20.13,10.22,0.0,2.86,91.97,69.08,12.89
2004,361,18.77,8.57,0.0,2.62,91.88,65.6,10.09
2004,362,19.49,9.04,0.0,2.78,91.84,66.09,10.72
2004,363,19.69,10.24,0.02,3.13,91.92,70.68,12.98
2004,364,19.49,10.77,0.0,2.89,91.94,74.38,13.81
2004,365,19.4,9.78,0.02,2.59,91.93,69.67,12.17
2004,366,21.27,10.75,0.15,1.83,91.92,68.03,13.71
2005,1,21.23,10.21,0.01,2.18,91.97,65.27,12.95
2005,2,21.61,11.73,0.01,2.11,91.9,71.19,15.15
2005,3,21.87,13.11,0.31,1.8,91.9,75.91,16.87
2005,4,22.08,10.58,0.01,2.83,92.02,64.34,13.34
2005,5,20.31,8.13,0.0,2.69,92.05,58.56,8.74
2005,6,19.66,8.85,0.0,2.77,92.01,64.2,10.64
2005,7,20.23,9.52,0.0,2.6,92.0,66.22,11.73
2005,8,20.51,9.74,0.0,2.64,91.99,65.94,12.11
2005,9,20.12,9.25,0.0,2.5,91.93,64.37,11.39
2005,10,20.16,7.86,0.0,1.25,91.79,57.77,8.47
2005,11,19.91,7.78,0.0,1.32,91.83,57.68,8.58
2005,12,20.61,7.59,0.0,1.83,91.94,53.73,8.19
2005,13,20.47,8.56,0.0,2.31,91.93,60.24,9.95
2005,14,19.89,8.81,0.0,2.67,91.88,63.31,10.47
2005,15,19.79,7.87,0.0,2.55,91.88,59.37,8.34
2005,16,19.59,7.71,0.0,2.15,91.88,59.33,8.04
2005,17,21.29,10.35,0.0,1.71,91.84,66.0,13.14
2005,18,22.42,11.15,0.0,1.5,91.87,65.58,14.27
2005,19,23.08,12.29,0.0,2.34,91.9,67.71,15.81
2005,20,22.48,10.08,0.0,3.26,92.03,60.12,12.64
2005,21,22.43,10.81,0.03,3.71,92.18,64.15,13.79
2005,22,22.73,11.96,0.1,3.28,92.08,67.79,15.43
2005,23,23.37,12.0,0.05,2.24,91.97,65.63,15.46
2005,24,23.11,11.91,0.0,1.97,91.97,65.73,15.35
2005,25,23.75,10.77,0.0,2.32,91.9,59.68,13.59
2005,26,23.71,11.0,0.0,1.63,91.75,59.81,14.03
2005,27,23.12,11.67,0.37,2.42,91.68,64.03,14.99
2005,28,21.74,11.53,0.05,1.98,91.69,66.77,14.82
2005,29,22.39,10.28,0.25,2.63,91.65,60.9,12.93
2005,30,22.67,11.58,0.36,2.67,91.71,65.34,14.88
2005,31,21.05,12.86,1.35,2.4,91.81,76.89,16.57
2005,32,20.82,14.06,3.66,1.18,91.88,84.53,17.98
2005,33,23.22,12.77,1.37,2.15,91.9,70.37,16.38
2005,34,23.6,12.74,0.47,2.69,91.92,68.34,16.36
2005,35,23.09,13.43,0.17,2.71,91.93,72.26,17.25
2005,36,24.0,12.34,0.0,2.04,91.9,64.48,15.87
2005,37,23.65,10.44,0.0,2.49,91.94,57.0,13.25
2005,38,22.44,6.96,0.0,3.18,92.03,46.83,5.95
2005,39,21.95,8.21,0.0,3.45,92.06,55.1,9.24
2005,40,22.06,8.05,0.0,3.84,92.19,53.48,8.95
2005,41,22.0,7.02,0.0,3.91,92.21,46.55,7.24
2005,42,22.27,6.87,0.0,3.31,92.25,46.63,6.53
2005,43,22.13,5.71,0.0,3.23,92.16,41.91,3.05
2005,44,22.31,4.71,0.0,2.87,92.04,32.88,1.25
2005,45,24.04,4.01,0.0,2.42,91.85,25.59,-0.96
2005,46,25.0,5.04,0.0,1.87,91.84,28.34,2.49
2005,47,25.9,4.8,0.0,1.21,91.76,24.97,1.83
2005,48,26.13,5.4,0.0,1.72,91.71,26.75,3.53
2005,49,25.9,6.48,0.0,2.3,91.79,31.77,5.93
2005,50,25.18,6.14,0.0,2.91,91.86,34.07,4.68
2005,51,24.5,5.97,0.0,3.1,91.87,35.63,3.82
2005,52,24.24,7.94,0.0,2.87,91.84,45.79,8.64
2005,53,25.18,11.03,0.08,2.05,91.93,54.59,14.16
2005,54,26.52,11.48,0.02,2.46,91.92,54.15,14.56
2005,55,26.38,11.19,0.0,2.43,91.89,51.86,14.05
2005,56,26.17,7.85,0.0,3.01,91.89,38.79,8.82
2005,57,26.17,7.71,0.0,3.01,91.95,37.54,8.53
2005,58,25.3,5.51,0.0,3.33,91.88,31.38,2.89
2005,59,25.09,5.43,0.0,3.47,91.87,28.55,3.3
2005,60,25.3,7.7,0.0,3.51,91.93,41.77,8.24
2005,61,25.37,7.16,0.0,2.43,92.07,41.98,6.14
2005,62,25.74,7.82,0.0,3.02,92.03,44.15,7.66
2005,63,25.98,8.22,0.0,2.62,92.07,44.88,8.76
2005,64,27.1,10.97,0.0,2.6,92.16,51.78,13.86
2005,65,27.32,11.17,0.0,2.84,92.14,50.48,14.17
2005,66,27.26,9.99,0.0,2.78,92.07,45.98,12.36
2005,67,26.21,11.66,0.05,3.16,92.13,54.96,14.73
2005,68,25.79,11.28,0.01,2.74,92.09,54.44,14.33
2005,69,26.58,12.01,0.44,1.71,91.97,54.54,15.39
2005,70,25.86,12.18,6.1,1.97,91.83,55.47,15.68
2005,71,26.87,12.16,0.62,1.43,91.78,53.44,15.65
2005,72,27.95,11.69,1.41,2.09,91.75,49.16,14.9
2005,73,26.62,10.13,1.07,2.96,91.77,48.02,12.08
2005,74,26.1,9.78,0.03,2.44,91.73,49.4,11.88
2005,75,25.9,9.05,0.0,2.83,91.77,45.95,10.73
2005,76,25.82,8.05,0.0,3.66,91.81,39.69,9.38
2005,77,25.58,6.89,0.0,3.47,91.77,36.08,6.89
2005,78,26.39,6.49,0.0,3.3,91.72,32.25,6.05
2005,79,25.84,7.76,0.0,2.56,91.76,42.22,7.99
2005,80,27.05,7.95,0.0,2.37,91.66,39.8,8.32
2005,81,27.53,7.64,0.0,2.14,91.56,36.21,8.1
2005,82,28.65,8.89,0.0,1.56,91.51,35.88,10.7
2005,83,28.58,7.81,0.04,1.95,91.51,33.32,8.52
2005,84,28.91,8.27,0.14,2.1,91.59,33.1,8.28
2005,85,28.47,7.07,0.0,1.87,91.67,29.74,6.98
2005,86,29.75,10.63,0.0,2.38,91.66,40.9,13.41
2005,87,30.64,10.46,0.0,2.03,91.67,37.65,13.14
2005,88,29.8,8.47,0.0,2.45,91.61,31.41,9.74
2005,89,29.78,8.51,0.25,1.51,91.48,32.3,9.91
2005,90,29.45,11.98,0.13,2.42,91.5,44.67,15.33
2005,91,28.77,11.72,3.33,1.68,91.5,45.63,15.01
2005,92,29.06,11.05,0.22,3.28,91.57,44.4,13.91
2005,93,27.3,13.32,3.09,3.38,91.67,59.03,16.84
2005,94,25.42,13.89,2.86,3.54,91.7,65.62,17.64
2005,95,24.02,14.43,6.83,3.28,91.67,73.04,18.32
2005,96,23.47,15.0,16.21,2.31,91.64,78.06,18.94
2005,97,23.84,15.27,5.33,1.56,91.59,77.51,19.2
2005,98,26.4,14.01,0.15,2.17,91.62,64.27,17.71
2005,99,27.0,14.94,0.54,1.63,91.62,64.3,18.83
2005,100,26.7,15.29,7.3,1.21,91.66,66.11,19.21
2005,101,26.06,15.56,1.25,1.59,91.7,69.82,19.51
2005,102,26.08,14.79,0.21,2.0,91.79,67.62,18.69
2005,103,26.33,14.97,0.19,2.17,91.92,67.77,18.88
2005,104,26.86,14.24,0.29,1.84,92.0,63.43,18.1
2005,105,27.35,14.71,2.89,1.25,91.97,62.41,18.6
2005,106,26.67,12.62,0.07,1.53,91.94,56.99,16.11
2005,107,27.37,11.61,0.0,1.59,91.86,51.92,14.65
2005,108,26.8,12.42,0.89,1.55,91.84,54.84,15.91
2005,109,27.02,11.87,0.28,2.02,91.89,54.13,15.12
2005,110,25.36,13.89,0.3,3.11,92.02,66.3,17.63
2005,111,25.74,12.08,0.07,2.49,91.9,59.06,15.33
2005,112,26.49,12.87,0.01,2.21,91.78,58.36,16.49
2005,113,27.35,12.29,0.19,1.31,91.75,53.61,15.62
2005,114,25.54,13.41,0.04,1.47,91.81,61.22,17.17
2005,115,26.21,12.69,1.13,1.66,91.77,56.7,16.33
2005,116,26.67,14.51,21.4,0.84,91.72,62.03,18.39
2005,117,26.79,15.34,5.49,0.73,91.68,66.01,19.27
2005,118,28.27,14.45,0.02,1.1,91.59,58.16,18.26
2005,119,28.54,14.52,0.0,1.54,91.46,57.77,18.32
2005,120,28.69,14.38,0.55,1.57,91.37,56.94,18.11
2005,121,28.4,14.42,1.63,1.67,91.47,59.06,18.1
2005,122,27.13,15.64,0.85,2.49,91.56,67.57,19.5
2005,123,27.09,14.87,0.83,1.69,91.55,63.98,18.72
2005,124,25.53,15.4,9.27,2.25,91.51,70.55,19.3
2005,125,26.27,15.31,10.53,1.88,91.43,68.85,19.18
2005,126,27.56,14.91,1.1,1.96,91.37,62.81,18.73
2005,127,28.12,14.54,0.09,1.51,91.4,60.3,18.26
2005,128,27.38,14.99,0.0,2.1,91.49,61.87,18.89
2005,129,27.59,14.32,0.0,2.84,91.5,59.22,18.16
2005,130,27.96,14.93,0.37,2.97,91.47,60.5,18.81
2005,131,27.89,15.34,0.06,2.53,91.47,61.73,19.24
2005,132,28.25,15.16,0.11,1.35,91.53,60.48,19.04
2005,133,28.06,14.5,0.02,2.02,91.49,58.59,18.33
2005,134,29.76,11.29,0.0,2.24,91.46,44.83,13.92
2005,135,29.28,10.61,0.01,2.28,91.5,43.71,13.09
2005,136,28.59,12.49,0.05,2.03,91.57,51.15,15.73
2005,137,28.96,11.79,0.0,2.06,91.54,46.88,14.88
2005,138,30.59,12.31,0.0,2.77,91.47,44.79,15.63
2005,139,30.81,11.98,0.0,2.48,91.41,43.26,15.19
2005,140,30.2,11.28,0.0,2.89,91.37,43.6,14.09
2005,141,29.32,13.67,5.61,1.72,91.4,52.58,17.2
2005,142,27.85,16.73,6.28,1.83,91.5,67.47,20.61
2005,143,26.98,17.2,18.14,1.42,91.54,71.36,21.11
2005,144,27.06,16.22,0.61,1.58,91.59,68.53,20.14
2005,145,25.83,16.09,4.41,2.23,91.61,73.1,20.03
2005,146,25.57,15.72,9.32,2.07,91.62,72.68,19.61
2005,147,23.96,16.21,46.03,1.39,91.65,80.86,20.19
2005,148,24.84,15.75,1.17,2.46,91.58,75.37,19.71
2005,149,23.88,15.9,5.54,2.45,91.55,79.66,19.86
2005,150,24.24,15.87,2.62,1.61,91.48,77.75,19.82
2005,151,25.05,16.56,36.23,1.35,91.38,77.85,20.46
2005,152,24.42,16.75,5.85,3.12,91.34,81.03,20.66
2005,153,23.88,17.18,6.29,2.92,91.31,85.04,21.08
2005,154,24.2,17.2,5.19,2.63,91.32,83.65,21.08
2005,155,25.19,17.24,10.06,1.95,91.28,79.67,21.12
2005,156,24.81,17.04,3.26,1.44,91.28,80.18,20.93
2005,157,24.94,16.48,0.13,1.9,91.34,77.81,20.4
2005,158,25.12,16.98,1.24,1.6,91.35,78.85,20.87
2005,159,24.94,16.52,0.65,2.48,91.22,77.81,20.41
2005,160,23.49,16.81,2.52,3.47,91.21,84.96,20.7
2005,161,22.94,16.09,6.37,3.29,91.27,84.36,20.0
2005,162,23.64,16.11,0.11,3.68,91.42,81.41,20.06
2005,163,24.33,15.3,0.05,4.08,91.34,75.27,19.22
2005,164,25.2,16.11,0.51,2.11,91.33,75.13,20.02
2005,165,23.67,17.05,0.06,1.98,91.41,85.4,20.96
2005,166,25.08,15.97,0.0,2.43,91.33,75.39,19.9
2005,167,25.26,15.66,0.1,3.44,91.31,73.86,19.56
2005,168,24.64,16.05,0.04,4.59,91.28,77.05,19.97
2005,169,23.54,15.03,0.12,5.39,91.27,76.81,18.92
2005,170,24.12,15.53,0.18,5.38,91.23,77.28,19.44
2005,171,23.75,15.31,3.01,5.05,91.26,77.68,19.22
2005,172,22.82,14.51,0.33,5.4,91.38,77.53,18.38
2005,173,22.89,13.72,1.15,6.0,91.5,73.68,17.52
2005,174,23.68,14.06,0.02,4.99,91.5,72.88,17.86
2005,175,23.76,15.19,1.36,4.63,91.44,77.2,19.09
2005,176,23.83,15.35,0.85,4.65,91.5,77.68,19.29
2005,177,23.55,15.24,0.01,4.2,91.56,78.28,19.18
2005,178,23.51,15.34,0.01,4.68,91.52,78.75,19.29
2005,179,23.3,15.12,0.06,5.44,91.43,78.47,19.04
2005,180,23.61,14.79,0.04,5.02,91.43,76.05,18.7
2005,181,23.68,15.66,1.11,4.4,91.49,79.73,19.6
2005,182,23.59,15.41,2.68,4.94,91.6,78.69,19.36
2005,183,23.7,15.11,2.06,4.91,91.62,77.37,19.07
2005,184,23.89,15.15,0.51,5.11,91.58,76.73,19.1
2005,185,23.29,15.26,0.27,5.21,91.51,79.25,19.21
2005,186,23.78,14.55,0.57,6.55,91.48,74.18,18.42
2005,187,23.47,14.25,0.26,5.93,91.54,74.57,18.11
2005,188,24.17,14.96,0.01,5.12,91.45,74.74,18.85
2005,189,23.83,15.52,3.03,4.74,91.37,78.08,19.43
2005,190,23.55,14.3,0.3,5.61,91.35,73.94,18.12
2005,191,22.7,13.8,6.99,4.31,91.42,75.46,17.55
2005,192,23.04,14.45,1.39,4.09,91.58,76.95,18.34
2005,193,23.52,15.79,1.27,3.27,91.56,80.94,19.74
2005,194,22.71,15.75,8.84,2.41,91.47,83.98,19.7
2005,195,22.27,15.74,14.39,2.0,91.53,85.98,19.7
2005,196,23.14,16.3,15.82,1.05,91.47,84.78,20.25
2005,197,22.78,16.37,24.67,1.71,91.43,86.42,20.32
2005,198,22.76,16.44,4.46,1.15,91.31,86.93,20.36
2005,199,24.16,16.9,0.76,2.19,91.38,82.92,20.79
2005,200,23.7,16.99,1.72,2.61,91.55,85.25,20.94
2005,201,23.31,16.52,1.56,2.72,91.53,85.11,20.48
2005,202,23.46,15.9,0.22,3.93,91.53,81.75,19.86
2005,203,22.58,15.48,2.12,4.22,91.45,83.43,19.43
2005,204,22.3,15.58,20.39,4.68,91.43,85.12,19.52
2005,205,21.86,15.58,11.57,5.87,91.43,87.01,19.53
2005,206,22.66,15.2,5.7,7.15,91.33,81.32,19.1
2005,207,22.41,15.42,4.54,6.56,91.26,83.6,19.33
2005,208,22.74,15.29,1.23,6.21,91.29,81.66,19.21
2005,209,22.77,15.04,2.04,6.04,91.42,80.68,18.96
2005,210,22.55,15.01,0.59,6.01,91.44,81.54,18.94
2005,211,22.91,15.61,1.43,6.07,91.27,82.56,19.53
2005,212,22.92,15.6,2.61,6.43,91.24,82.38,19.51
2005,213,22.91,15.52,1.18,6.43,91.29,82.02,19.44
2005,214,22.64,15.23,0.65,6.64,91.38,81.71,19.16
2005,215,22.32,15.19,0.8,5.32,91.46,83.27,19.12
2005,216,22.78,15.34,0.77,5.08,91.54,82.27,19.3
2005,217,21.95,15.04,0.5,5.26,91.61,84.27,19.0
2005,218,22.63,15.01,0.02,4.98,91.57,81.26,18.95
2005,219,22.62,14.85,0.08,4.94,91.49,80.53,18.78
2005,220,22.45,15.17,0.15,4.42,91.61,82.73,19.12
2005,221,23.29,15.66,0.8,4.43,91.67,81.56,19.64
2005,222,22.91,16.04,21.91,4.39,91.61,84.71,20.0
2005,223,23.24,15.72,0.91,4.75,91.56,82.05,19.7
2005,224,23.22,15.41,0.34,4.98,91.49,80.53,19.37
2005,225,22.98,15.45,1.37,4.5,91.46,81.59,19.39
2005,226,22.97,16.02,1.5,4.46,91.42,84.17,19.96
2005,227,22.45,15.93,11.63,4.26,91.39,86.15,19.88
2005,228,21.8,15.06,1.14,4.89,91.47,84.89,18.98
2005,229,22.62,14.81,0.32,5.05,91.57,80.45,18.75
2005,230,22.86,15.05,0.03,4.22,91.58,80.55,19.0
2005,231,22.46,15.49,3.33,3.88,91.62,84.2,19.46
2005,232,22.93,14.58,0.05,3.77,91.6,78.32,18.5
2005,233,23.22,15.31,3.06,3.47,91.58,80.19,19.25
2005,234,23.52,15.75,3.83,2.08,91.63,80.86,19.72
2005,235,21.89,16.26,46.54,1.2,91.68,90.52,20.25
2005,236,22.19,15.62,4.38,1.72,91.71,86.14,19.62
2005,237,22.86,15.13,1.37,2.65,91.67,80.93,19.08
2005,238,21.63,14.85,1.09,2.84,91.67,84.75,18.79
2005,239,22.34,16.16,35.5,1.74,91.57,87.93,20.12
2005,240,23.44,16.57,24.6,1.76,91.49,84.73,20.52
2005,241,23.97,16.57,8.63,1.02,91.52,82.34,20.52
2005,242,24.76,16.58,4.47,0.94,91.38,78.21,20.51
2005,243,23.03,16.75,2.95,2.45,91.27,87.18,20.66
2005,244,23.29,16.55,19.2,1.9,91.28,85.17,20.47
2005,245,23.59,16.81,27.6,1.06,91.32,84.7,20.72
2005,246,22.83,17.24,20.78,2.14,91.23,90.23,21.11
2005,247,23.0,17.88,24.71,1.98,91.04,92.28,21.66
2005,248,22.46,16.9,3.16,2.31,91.17,90.54,20.78
2005,249,22.61,16.26,2.14,1.83,91.31,86.76,20.18
2005,250,22.74,16.36,12.98,1.45,91.31,86.45,20.29
2005,251,23.49,16.8,3.6,1.96,91.24,85.34,20.67
2005,252,23.36,17.06,1.47,3.44,91.33,87.22,20.97
2005,253,22.0,16.28,9.68,3.89,91.29,89.85,20.19
2005,254,21.94,15.82,1.6,4.36,91.28,88.0,19.75
2005,255,22.3,16.27,0.19,4.4,91.27,88.36,20.19
2005,256,22.62,16.19,0.85,4.62,91.38,86.51,20.13
2005,257,22.69,16.08,0.16,4.04,91.54,85.98,20.05
2005,258,22.47,15.71,0.69,3.17,91.7,85.48,19.7
2005,259,22.45,16.14,0.03,2.53,91.79,87.55,20.14
2005,260,22.64,15.61,0.26,2.96,91.9,84.47,19.64
2005,261,22.33,15.08,0.03,4.1,91.87,83.3,19.08
2005,262,21.35,14.52,0.75,5.16,91.69,84.56,18.46
2005,263,22.06,15.35,3.77,5.29,91.42,85.29,19.29
2005,264,22.45,15.69,0.38,4.23,91.5,85.26,19.65
2005,265,22.85,15.72,0.04,3.29,91.7,83.8,19.71
2005,266,22.59,15.62,0.01,2.59,91.78,84.53,19.61
2005,267,23.06,15.46,0.68,2.24,91.81,81.91,19.46
2005,268,23.07,15.71,0.3,2.11,91.73,82.79,19.69
2005,269,22.89,15.44,0.1,2.11,91.67,82.18,19.43
2005,270,22.92,16.05,1.82,1.87,91.65,84.91,20.03
2005,271,23.09,16.38,10.14,1.61,91.63,85.67,20.36
2005,272,22.12,16.02,9.67,1.97,91.61,88.49,20.0
2005,273,22.03,15.93,15.61,1.57,91.7,88.41,19.92
2005,274,22.14,15.79,8.65,1.82,91.77,87.23,19.8
2005,275,21.91,15.57,1.21,0.97,91.77,87.16,19.58
2005,276,22.92,15.37,8.72,0.96,91.67,81.91,19.34
2005,277,22.79,16.14,38.04,1.16,91.69,85.68,20.12
2005,278,22.42,15.74,13.21,0.84,91.78,85.49,19.75
